pname,X_gcj02,Y_gcj02,city,rankInCity,rankInChina,name_en,intro,image_url,bing_search_url
临沧西门公园,100.082861,23.883333,临沧,3,9684,Lincang West Gate Park,"临沧西门公园位于云南省临沧市，是一个集休闲、娱乐和文化于一体的综合性公园。这里环境优美，景色宜人，是市民和游客放松心情的好去处。

公园内有多个风格各异的亭台楼阁，如“竹林书屋”、“花香小径”等，让人们在忙碌之余能够找到一处心灵的平静。此外，园中有各种鲜花、绿树和草地，四季皆美，景色迷人。

临沧西门公园是临沧的一个亮点，也是临沧市的文化地标之一。在这里可以感受到浓郁的地方文化和自然风光的独特魅力。无论是散步、阅读还是小憩，都是一个不错的选择。",https://i.ytimg.com/vi/z0GxBTznaV8/maxresdefault.jpg,https://cn.bing.com/images/search?q=%E4%B8%B4%E6%B2%A7%E8%A5%BF%E9%97%A8%E5%85%AC%E5%9B%AD&first=1
高黎贡山自然保护区,98.766113,25.984034,怒江,3,9742,Gaoligong Mountain Nature Reserve,"高黎贡山（独龙语：Lunggeui lvka，lu?31g?i?3 l?31kɑ??；载瓦语：Gauri Gvong）是位于中国和缅甸边境的一座山脉。该山脉南北走向，北起青藏高原南缘，南至云南德宏北部，全长500公里，是怒江和伊洛瓦底江的分水岭，主峰为贡山独龙族怒族自治县境内的楚鹿腊卡峰，该峰又被当地人称为仰目嘎娃嘎普峰（独龙语：Gyangmu Kvwakarpu，?ɑ?31mu?? k?31wɑ?3kɑr31pu??）或仰目谷陇（独龙语：Gyangmuglung，?ɑ?31mu??glu??3），也被当地民间唤之为嘎娃嘎普峰，海拔5128米。该峰峰顶附近终年积雪，拥有有长约3公里的现代悬冰川，冰舌前缘下伸到海拔4000米处。
高黎贡山之名初见于中国唐朝樊绰的《蛮书》，据考为景颇语。南诏首领异牟寻曾将该山封为南诏的西岳。中国和缅甸原对该山以西的江心坡地区有领土争议，1961年中华人民共和国和缅甸签订边界协定，承认该山北段为两国界山（片马地区除外）。1983年4月，云南省政府设立高黎贡山自然保护区;1986年7月，经中华人民共和国国务院批准晋升为国家级自然保护区。1992年，世界野生生物基金会将该保护区立为A级保护区。2000年11月，联合国教科文组织接纳其为世界生物圈保护区网络成员。2003年7月，作为三江并流重要组成部分，被联合国教科文组织列为世界自然遗产名录。2006年4月，经国家林业和草原局批准为全国示范建设保护区。2019年5月，被中央七部门评估为优秀国家级自然保护区，被《森林与人类》杂志评为“中国最美森林”。",http://www.digfire.cn/upload/case/glg9.jpg,https://cn.bing.com/images/search?q=%E9%AB%98%E9%BB%8E%E8%B4%A1%E5%B1%B1%E8%87%AA%E7%84%B6%E4%BF%9D%E6%8A%A4%E5%8C%BA&first=1
艾比湖,82.94914,44.875911,博尔塔拉,3,10248,Ebinur Lake,"艾比湖位于中国新疆博尔塔拉州精河县境内，邻近中华人民共和国和哈萨克斯坦边境，是新疆面积最大的咸水湖。该湖地处准噶尔盆地西南部，是博尔塔拉河、精河、奎屯河等多条内流河的汇聚中心。海拔189米，为准噶尔盆地最低点。
艾比湖畔是由胡杨林、梭梭林构成的原始生态区，有马鹿、黄羊、野兔和野鸭等野生动物本息，2007年4月6日，国务院批准艾比湖湿地列为国家级自然保护区。通过保护，到2018年10月份艾比湖已经恢复到805平方公里。 
。",https://so1.360tres.com/t0149e07a6511065418.png,https://cn.bing.com/images/search?q=%E8%89%BE%E6%AF%94%E6%B9%96&first=1
安邦河国家湿地公园,131.340241,46.975536,双鸭山,3,10252,Anbang River National Wetland Park,"安邦河国家湿地公园位于中国黑龙江省双鸭山市，是一座充满自然美景与文化底蕴的生态园区。这里四季风景各异，春日生机勃勃，绿意盎然；夏日清凉宜人，微风拂过带来阵阵凉爽；秋色满园，层林尽染如画；冬雪皑皑，银装素裹一片纯净世界。公园内湿地、森林与河流交织成一幅幅美丽的自然画卷，是摄影爱好者和户外探险者的天堂。

在安邦河国家湿地公园中，您还可以体验到丰富的生态观光活动：观鸟、野营、骑行、垂钓等。此外，园区内还设有科普教育基地，通过生动的互动展示，让游客深入了解湿地生态系统的重要性以及如何保护它。这不仅是一个休闲放松的好去处，更是一座唤醒人与自然和谐共处理念的文化景点。

总之，安邦河国家湿地公园以其独特自然风光和丰富文化底蕴吸引了众多国内外游客前来探索，是双鸭山地区一张亮丽的生态名片。",https://so1.360tres.com/t01cc2433224e0c267b.png,https://cn.bing.com/images/search?q=%E5%AE%89%E9%82%A6%E6%B2%B3%E5%9B%BD%E5%AE%B6%E6%B9%BF%E5%9C%B0%E5%85%AC%E5%9B%AD&first=1
游憩广场,86.03922,44.300728,石河子,3,10349,Recreation Square,"游憩广场位于石河子市中心，是一个融合了现代与传统文化元素的城市休闲中心。这里拥有宽阔的草坪、喷泉和精心设计的雕塑景观，是市民和游客放松身心的理想场所。

夜晚时分，广场上的灯光秀别具一格，吸引了众多夜归人驻足观赏。此外，广场还设有多个小型剧场，定期举办文化演出和艺术展览，丰富了市民的文化生活。

周边地区有许多咖啡馆、书店和美食摊位，提供了一个集娱乐、休闲于一体的综合性场所。无论是散步、野餐还是进行简单的运动活动，游憩广场都是石河子居民和外来游客的首选目的地之一。",https://so1.360tres.com/t01cf99750fb1157e1d.jpg,https://cn.bing.com/images/search?q=%E6%B8%B8%E6%86%A9%E5%B9%BF%E5%9C%BA&first=1
北湖公园,85.98826,44.445538,塔城,3,10466,North Lake Park,"北湖公园 是中国大陆常见的公园名称。叫做北湖公园的公园有：

北湖公园 (商丘)
北湖公园 (郴州)
北湖公园 (成都)
北湖公园 (南充)",https://p1.ssl.qhimg.com/t01aad115df2d5c2f1c.jpg,https://cn.bing.com/images/search?q=%E5%8C%97%E6%B9%96%E5%85%AC%E5%9B%AD&first=1
太白山,104.035069,35.002815,定西,3,10481,Taibai Mountain,"太白山，又称太一山，位于陕西省西南部眉县、太白县和周至县交界处。主峰拔仙台海拔3767.2米，也是秦岭主峰，是汉水和渭水的分水岭，也是青藏高原以东、陕西省的第一高峰。

《水经注》载：“汉武帝时，已有太白山神祠，其神名谷春，是列仙传中人。”《录异记》载：“金星之精，坠于终南主峰之西，因号为太白山。”李白的《登太白山》中：“太白何苍苍，星辰上森列。去天三百里，邈尔与世绝。”韩愈《南山》诗云：“西南雄太白，突起莫闲篷。”
1965年以太白山为中心建立自然保护区，面积56,325公顷，以保护暖温带生态系统为主要目的，1986年晋升为国家级，1995年加入世界人与生物圈“中国生物圈保护网络”。太白山具有暖温带、温带、寒温带和寒带的垂直分异，具有复杂而丰富的生物类群。南北生物气候的过渡性质是该保护区最突出的特点。
低山区是被黄土覆盖的石质低山；中山区奇峰林立，怪石嶙峋，千姿百态；高山区是遗留下来的第四纪冰川地貌冰斗、角峰、槽谷及冰碛堤等。残留的古冰川遗迹，对研究气候，地质的变化均具重要意义。

在植物区系组成上，亚热带与暖温带的植物成分在此交汇，同时因山体垂直变化的影响，中温带甚至寒温带的植物也一同渗入。在该保护区范围内统计到1,550种种子植物，约占秦岭植物总数的60%。其中属于中国国家二、三级保护植物及本区特有植物，如串果藤、杜仲、独叶草、金钱槭、连香树、领春木、庙台槭、水青树、山白树、太白红杉、秦岭乌头、铁杉、太白杨、星叶草、紫斑牡丹等。野生动物约有兽类64种、鸟类192种、还有部分两栖类、爬行类及鱼类。
太白山国家森林公园位于眉县汤峪林场境内。",https://so1.360tres.com/t01e24c764a37f5108c.jpg,https://cn.bing.com/images/search?q=%E5%A4%AA%E7%99%BD%E5%B1%B1&first=1
小崆峒,107.67026,35.672941,庆阳,3,10487,Little Kongtong,"小崆峒，位于甘肃省庆阳市，是一个自然景观与人文历史交融的独特之地。这里的山石嶙峋，峭壁险峻，是大自然鬼斧神工的杰作。从县城出发，沿着蜿蜒的山路前行，不久你将抵达这个被誉为“小崆峒”的地方。

在这里，你可以感受到古老文化的熏陶。庆阳作为黄土高原上的一个重要城市，历史悠久的文化沉淀深厚。小崆峒周边散布着许多历史遗迹和文物古迹，如城隍庙、钟楼等，它们见证了这片土地上的人们千年的风霜岁月。

除了自然景观和人文历史的双重魅力，小崆峒还以其清新的空气和宁静的环境吸引了众多摄影爱好者。在这里，你可以找到难得的宁静，远离城市的喧嚣，让心灵得到彻底的放松与净化。

总之，小崆峒不仅是一个令人向往的地方，它更是一座连接自然美、历史文化和艺术审美之间的桥梁，是庆阳这座古老城市中一颗闪耀着独特光芒的小明珠。",https://so1.360tres.com/t01a1b1a9e26d8a2f7e.jpg,https://cn.bing.com/images/search?q=%E5%B0%8F%E5%B4%86%E5%B3%92&first=1
清风岭,120.196116,41.183682,朝阳,3,10514,Qingfeng Ridge,"清风岭位于北京市顺义区朝阳镇，是一处风景优美的山林景观。这里有着丰富的自然生态资源和多样的地貌特征。从山脚到山顶，你可以看到一片片翠绿的树林和清澈见底的溪流。每当微风吹过，林间传来清脆的声音，给人一种宁静和平静的感觉。

在清风岭，你还可以体验到大自然的魅力。在这里你可以进行徒步、野餐等活动，享受大自然的馈赠。此外，清风岭还是一处摄影爱好者的天堂，无论是日出还是日落时分，这里都能成为拍摄美景的好地方。

总之，清风岭是一个非常适合休闲放松和亲近自然的地方，是附近居民和游客都值得一游的目的地。",https://r1.visitbeijing.com.cn/vbj-s/2018/0316/20180316043216206.jpeg,https://cn.bing.com/images/search?q=%E6%B8%85%E9%A3%8E%E5%B2%AD&first=1
胡杨岛,106.7551,39.461193,乌海,3,10815,Populus Euphratica Island,胡杨岛位于内蒙古乌海市，这里是自然与人文景观交融的独特胜地。这里不仅有壮丽的胡杨林，还有丰富的历史遗迹和美丽的湖泊风景。漫步在胡杨林中，你仿佛能感受到千年胡杨的顽强生命力；而湖边的小道则是亲近自然、放松心情的好去处。夜晚，你可以在这里聆听远处传来的风声，感受大自然的宁静与神秘。无论是摄影爱好者还是徒步者，都能在这片胡杨树下找到属于自己的那份静谧和自在。,https://so1.360tres.com/t01d4235fa396265ff9.jpg,https://cn.bing.com/images/search?q=%E8%83%A1%E6%9D%A8%E5%B2%9B&first=1
阿尼玛卿雪山,99.462884,34.797214,果洛,3,10906,Anyemaqen Snow Mountain,阿尼玛卿山（阿尼玛卿雪山，藏语：??????????????，威利转写：a myes rma chen，THL：Amyé Machen，藏语拼音：A'nyê Maqên）也译“阿米玛卿”，位于青海省东南部的果洛藏族自治州玛沁县雪山乡，为藏族“四大神山”之一。“阿尼玛卿”地处黄河源，为黄河源头最高山峰，主峰为玛卿岗日，至高点玛卿岗日的I号峰尖，海拔6282米。该山为昆仑山东脉，总长350公里，宽约30-50公里，共有18座海拔5000米以上的雪峰；其冰川数量占黄河源90％，雪线高度5200米。,http://dimg02.c-ctrip.com/images/100q0j000000az2v0AA02_R_800_10000_Q90.jpg,https://cn.bing.com/images/search?q=%E9%98%BF%E5%B0%BC%E7%8E%9B%E5%8D%BF%E9%9B%AA%E5%B1%B1&first=1
鸭公岛,111.691731,16.564613,三沙,3,10997,Yagong Island,"鸭公岛位于南中国海西沙群岛永乐群岛北部，全富岛东南1海里，面积0.01平方公里，海拔3米。鸭公岛处于全富岛所在礁盘与银屿所在礁盘之间的“银屿门”的通路上，岛由礁石构成，岛中有一个随海潮涨落的小湖。中国渔民向称“鸭公屿”、“鸭公岛”。1983年中华人民共和国中国地名委员会公布的标准名称为“鸭公岛”。岛上常有中国渔民搭建简易房子驻守。设有“中国·西沙鸭公岛警务区”的警务碑。
鸭公岛现由中华人民共和国政府实际控制，行政上划归海南省三沙市西沙区管辖。归属海南省三沙市西沙区永乐群岛管理委员会鸭公社区管辖。越南政府亦声称拥有其主权。",https://so1.360tres.com/t0191d086521794609a.jpg,https://cn.bing.com/images/search?q=%E9%B8%AD%E5%85%AC%E5%B2%9B&first=1
新竹都城隍庙,120.969758,24.801243,新竹,3,11313,Hsinchu City God Temple,"新竹都城隍庙，位于新竹市中心，是一座历史悠久的文化古迹。这座庙宇建于清朝末期，是当地重要的宗教场所之一。在这里，您可以感受到浓厚的传统文化气息，体验中国传统的祭拜仪式和习俗。

每年农历正月初一至十五期间，都会举行都城隍庙的活动，包括供奉、祈福、游行等传统节日庆祝活动。庙内的神像庄严肃穆，周围摆放着各种供品和香烛，香火不断，吸引了众多信众前来参拜。

此外，在这里您可以欣赏到许多传统的工艺品和手工艺作品，如剪纸、陶瓷、布艺等，这些都展示了中华传统文化的深厚底蕴。

新竹都城隍庙不仅是新竹的文化象征之一，也是了解中国传统文化的重要窗口。无论是对于当地居民还是游客，这座古老的庙宇都是一个值得探访的地方。",https://so1.360tres.com/t0160b4928c3accdab8.jpg,https://cn.bing.com/images/search?q=%E6%96%B0%E7%AB%B9%E9%83%BD%E5%9F%8E%E9%9A%8D%E5%BA%99&first=1
